fill	showSelected1	PANEL	group	ymin	ymax	xmin	xmax
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1375410960	1377588240
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	3	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	2	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	2	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FB6A4A	people severely injured	1	2	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	2	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	2	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	2	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	2	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	2	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1378089360	1380266640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
#FEE0D2	people slightly injured	1	1	0	1	1380681360	1382858640
